Model.Description,Goodness.Of.Fit
Religious.Practice -> Religious.Formation || Supernatural.Beliefs -> Religious.Formation || Religious.Practice -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God || Religious.Formation -> Belief.In.God,0.616086047230911
Religious.Practice -> Supernatural.Beliefs || Religious.Practice -> Religious.Formation || Supernatural.Beliefs -> Religious.Formation || Religious.Practice -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God || Religious.Formation -> Belief.In.God,0.610350898183757
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs,0.581897223374875
Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs,0.547595833792388
Religious.Practice -> Religious.Formation || Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs,0.537265462998654
Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs,0.622030901246099
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs,0.588795446938521
Religious.Practice -> Belief.In.God || Religious.Formation -> Supernatural.Beliefs,0.526114291618566
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Religious.Formation -> Supernatural.Beliefs,0.522688539456974
Religious.Practice -> Religious.Formation || Religious.Formation -> Belief.In.God || Religious.Formation -> Supernatural.Beliefs,0.472668908985463
Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Religious.Formation -> Supernatural.Beliefs,0.53695827472149
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Religious.Formation -> Supernatural.Beliefs,0.530171228963784
Religious.Practice -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs,0.613959619645932
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs,0.583079879783454
Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs,0.549409898865879
Religious.Practice -> Religious.Formation || Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs,0.538534246253052
Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs,0.623642877968364
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs,0.589930477728677
Religious.Practice -> Religious.Formation || Belief.In.God -> Supernatural.Beliefs,0.57703661211373
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Belief.In.God -> Supernatural.Beliefs,0.593298987177267
Religious.Practice -> Religious.Formation || Religious.Formation -> Belief.In.God || Belief.In.God -> Supernatural.Beliefs,0.549338199559456
Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Belief.In.God -> Supernatural.Beliefs,0.637317415061553
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Belief.In.God -> Supernatural.Beliefs,0.599746127192171
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.596910542005021
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.606105959954618
Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.585910450910186
Religious.Practice -> Religious.Formation || Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.563498394514954
Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.65551671295906
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.612665588961201
Religious.Practice -> Religious.Formation || Religious.Formation -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.578817052752665
Religious.Practice -> Belief.In.God || Religious.Formation -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.630089013143275
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Religious.Formation -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.594453506993047
Religious.Practice -> Religious.Formation || Religious.Formation -> Belief.In.God || Religious.Formation -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.550509615009189
Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Religious.Formation -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.638866152564873
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Religious.Formation -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.600850549107613
Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.668004721190191
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.596949710535101
Religious.Practice -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.646390752136527
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.606131861312574
Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.585708872568151
Religious.Practice -> Religious.Formation || Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.56345507302078
Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.655504239085631
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Belief.In.God -> Supernatural.Beliefs,0.612659953010699
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God,0.581897223374875
Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God,0.526114291618566
Religious.Practice -> Religious.Formation || Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God,0.522688539456974
Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God,0.613959619645932
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God,0.583079879783454
Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Belief.In.God,0.547595833792388
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Belief.In.God,0.537265462998654
Religious.Practice -> Religious.Formation || Religious.Formation -> Supernatural.Beliefs || Religious.Formation -> Belief.In.God,0.472668908985463
Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Religious.Formation -> Belief.In.God,0.549409898865879
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Religious.Formation -> Belief.In.God,0.538534246253052
Religious.Practice -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God,0.622030901246099
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God,0.588795446938521
Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God,0.53695827472149
Religious.Practice -> Religious.Formation || Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God,0.530171228963784
Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God,0.623642877968364
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God,0.589930477728677
Religious.Practice -> Religious.Formation || Supernatural.Beliefs -> Belief.In.God,0.57703661211373
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Supernatural.Beliefs -> Belief.In.God,0.583720145593116
Religious.Practice -> Religious.Formation || Religious.Formation -> Supernatural.Beliefs || Supernatural.Beliefs -> Belief.In.God,0.524900880884921
Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Supernatural.Beliefs -> Belief.In.God,0.616458094287379
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Supernatural.Beliefs -> Belief.In.God,0.584939090539965
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.607659088912507
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.604522136741021
Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.561870102845645
Religious.Practice -> Religious.Formation || Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.547459057204206
Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.645705451013651
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.605640837343075
Religious.Practice -> Religious.Formation || Religious.Formation -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.599342767689867
Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.63565253346494
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.598540927128303
Religious.Practice -> Religious.Formation || Religious.Formation -> Supernatural.Beliefs || Religious.Formation -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.541308424996956
Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Religious.Formation -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.637329279039863
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Religious.Formation -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.599689407695783
Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.697506241387125
Religious.Practice -> Religious.Formation || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.614253068993383
Religious.Practice -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.650402818824047
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.609032018855369
Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.568854013559078
Religious.Practice -> Religious.Formation || Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.552347893945458
Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.651933532349009
Religious.Practice -> Religious.Formation || Religious.Practice -> Supernatural.Beliefs || Religious.Formation -> Supernatural.Beliefs || Religious.Practice -> Belief.In.God || Religious.Formation -> Belief.In.God || Supernatural.Beliefs -> Belief.In.God,0.610113600003226
